open,high,low,close,volume,vwap,trade_count,ema
-0.5445258658681599,-0.5495849335045971,-0.5631657690403321,-0.5664604399743981,0.31073786355378946,-0.5568059069000243,0.6823359003885076,-0.5598804439410131
-0.7467875509401529,-0.746464028417809,-0.7472415531948718,-0.7422343118156481,-0.4887563051127182,-0.7440188694130013,-0.5561671957135543,-0.7562684352532076
-0.4100015808920541,-0.41347370407241,-0.4055508788580077,-0.4095030922728121,-0.08661162608396104,-0.409249439694442,0.09548882467621439,-0.43163938117698747
-0.6914236719261179,-0.6917998055122186,-0.7026798737807937,-0.7071254314087144,0.46749324050363067,-0.6973426688535526,0.6187898280805503,-0.6975389558276375
-0.14386420275484857,-0.15090263003044177,-0.1706241593307765,-0.17659123859282694,0.6224869212454948,-0.16299826083513388,0.8536285779375613,-0.1613389408075658
0.12901701583850023,0.20459640222251563,0.1363222107469187,0.21228359362689253,3.216738252410655,0.17419182363016064,4.768949254994559,0.13758511301016993
1.3994803942075338,1.3890082439855607,1.4082858792547874,1.3978775942967683,-0.49017691443012895,1.3989859357439112,-0.5585125301140882,1.3740439548263608
-0.6591535656499814,-0.6617393658282043,-0.6548201699006135,-0.6606960405437714,-0.3623063225717207,-0.6595469088988138,-0.5502136545429682,-0.6665066017294035
-0.3574816005804111,-0.3550771037319414,-0.353012582130566,-0.3504911070136631,0.08031221918200818,-0.35326836151732155,0.20216684560464152,-0.3579135120440963
-0.5973662531591796,-0.6032969881684197,-0.5954557295107744,-0.5984332330247212,0.9424238928178368,-0.5974093485582276,-0.5030432898837093,-0.5943675032667799
-0.08593936198918341,-0.08341923180579501,-0.0913948739009264,-0.09727117545123586,1.0141915283351615,-0.08687790606818087,0.9792219289720696,-0.09368679975525963
-0.6290246038661004,-0.6342729742387493,-0.6302000337699437,-0.6343070127869258,-0.37177728577843877,-0.632705694545412,-0.326560345673119,-0.6325354559643979
-0.6482949042963998,-0.6516683555787374,-0.6424717527135797,-0.64701122617862,-0.48953173275300393,-0.6474862540229023,-0.55724965774457,-0.6610729238755845
2.2830848444936893,2.2735015857428755,2.281955569798271,2.280724430150426,-0.40117841312771474,2.279010438180037,-0.21861945237517358,2.2481321073329306
1.3392989400859237,1.3324732546305993,1.3450098284516645,1.338138954650112,-0.45976166894436477,1.3375459953172064,-0.4690428799351407,1.3536007359560622
-0.7005235360182037,-0.7037019085343158,-0.6950729420006074,-0.6993999479204783,0.19314038687607885,-0.7009070417987013,-0.5350036752353637,-0.5844915735755255
1.015068488401519,1.0077594696174894,1.0083045399356525,1.0015832383309213,-0.3129222856844385,1.0057247855096798,-0.14025197687330967,1.0063696705412144
-0.8355685779226044,-0.8391264781767664,-0.8313028279587783,-0.8344046841257899,-0.08281325433973556,-0.8359925367154522,-0.5487981272716401,-0.8472692981453251
-0.4297452271940345,-0.4243458174099026,-0.42717978349616603,-0.4323735829954115,0.552149881507119,-0.4252154948651613,1.1327372493194432,-0.4430711151167009
1.0200007676783218,1.02340005371704,1.0309796086137557,1.0255245881509,0.025470088773723597,1.0262248691272362,0.5020920945060552,1.052023741118339
-0.6828598586515574,-0.6851620942114337,-0.6775228499463399,-0.6819602426203021,-0.4893777161982945,-0.6815807359831146,-0.5571525137161455,-0.6968098162179099
-0.15812575446219335,-0.1502541180068016,-0.15428743348706114,-0.14951380141623735,-0.46347832048924215,-0.14871072474849015,-0.47660623643390393,-0.16533134169250335
-0.8504801199222409,-0.8419837458573916,-0.85032322533898,-0.8489117652978577,-0.19961293932949037,-0.8462465329300927,-0.0644657569838677,-0.8609012958076029
2.230932682218037,2.2181880878583233,2.225122171440557,2.21257189759579,-0.48726199289606753,2.217165649199584,-0.5496030349357286,2.2308469084427434
-0.7057234583565386,-0.7101870287707147,-0.6999432804563629,-0.7060545723113351,0.6475592691539159,-0.7061184592048638,-0.5371963547340877,-0.711724186123535
-1.0589358301325447,-1.0632064562274015,-1.0696809684389073,-1.074736061551903,-0.35577475476255205,-1.065867817213875,-0.3706637345778336,-1.0867931130944337
2.357719023938024,2.3517052691959504,2.3727662899811777,2.3614978020670323,-0.48967083994259986,2.3631364990882133,-0.555959029938359,2.3735399091790033
2.4708173347968057,2.481255082859546,2.483211760473901,2.4948197596907478,-0.47738299131016043,2.4801830652870263,-0.5200296171396471,2.431804105954661
-0.43196284113244193,-0.4385749341638841,-0.426642895792382,-0.4332914622217366,-0.4887274709632064,-0.4327937503843131,-0.5536830841295569,-0.43974034038016535
0.4683517125268447,0.49413794689468477,0.4762488254856352,0.49519615326158034,1.0823961068991546,0.4865732507064872,1.527946912386927,0.4484609925746723
2.138404652374139,2.1371622326694313,2.1527957279165033,2.147555452397765,-0.4892335454507355,2.145281250932754,-0.5561116848401689,2.141213116135458
-1.0562593995172251,-1.0614516589869643,-1.0679874712246853,-1.0701328972318829,5.3499461609384324,-1.0670745840922158,3.448220677690347,-1.0699688659063817
1.4530380649034593,1.4490528278213965,1.451620386774502,1.4420887770314252,-0.4451648378807754,1.4500269590123165,-0.4217337380924182,1.4500382490791766
-0.5514081160218383,-0.5414213115599537,-0.5452183800852645,-0.537929694022794,-0.4690929623439355,-0.5418216611012355,-0.5201267611680717,-0.5574244856954748
2.221603409787496,2.2153651531671845,2.235971137969165,2.224045387924854,-0.48598358516478574,2.2265968918835037,-0.5509352958969786,2.2168461984579966
-0.13893192347804587,-0.1462867503327694,-0.1427826969774024,-0.14790751277016864,0.6534484683737167,-0.14007027910072303,-0.30335680059801423,-0.11498064856293022
-0.74261996612487,-0.7411630148410443,-0.7501560864439853,-0.7358856471668997,-0.24755301827097664,-0.7454932738455498,-0.1123300075604444,-0.7572719162965552
-1.092123569762505,-1.086781775675017,-1.0891623222619293,-1.0834574440007017,3.509375332533998,-1.0877337541459977,2.132585223019247,-1.0858456829001055
1.4414621201449722,1.4331581795996433,1.4423398993233774,1.430615286702362,-0.4499681852262781,1.4371003427938545,-0.43830373379796544,1.4363949984509505
2.3011698685086333,2.291355503231343,2.3144756249989067,2.3002293637098346,-0.488864890300148,2.303556192593576,-0.557443945801419,2.2961050029696284
-0.45291546937808513,-0.4553599512463286,-0.44819510218714276,-0.45302586558772556,-0.47629376373055365,-0.4525406841333268,-0.5271350089329807,-0.4552301916597571
-0.4888561090695167,-0.48877739434683193,-0.485302479325396,-0.4855340881867383,-0.43765037720922395,-0.4872018010937056,-0.42495336874877243,-0.4932116003972455
-0.7558874150322388,-0.749097750189109,-0.7565987388893942,-0.7450873864108085,-0.2384256737338065,-0.7520229081258339,-0.13241106600761937,-0.7662045095152267
2.318413728615905,2.3296558603921937,2.306652404172339,2.309216931134267,-0.17670751292047812,2.317454376502248,0.059254102073882764,2.3405795104971285
-0.4378509884861446,-0.4383841953334017,-0.4382243305454384,-0.44392356326000204,0.5710219026897876,-0.4387335433445351,0.8971352249533826,-0.44370100415569175
-0.7812752711546971,-0.7857959011739083,-0.7756199032520301,-0.7805557695147196,-0.49024667900650876,-0.7810038155421464,-0.5587206958892835,-0.7877299580109566
2.393506724737151,2.3920656057260112,2.375680823230291,2.3774077086566665,0.22767202367702552,2.3839039449048305,0.9199085607597505,2.434655974907683
-0.7986338354311969,-0.8009024165481085,-0.7952546535618478,-0.7958812929969271,-0.3738696604522806,-0.7987671443528737,-0.3290167018204237,-0.8153012770193526
1.1270189928735597,1.1262845788792062,1.131635315319194,1.134408011373711,-0.338791862663264,1.129083707831468,-0.20358988340607165,1.1376711986431858
-0.7555815372476309,-0.7613050353399777,-0.7511531636081559,-0.7574558089855387,-0.4898463766186522,-0.7566661378347508,-0.5578186441967705,-0.7686120821398352
-1.0744591277013973,-1.0786944492625663,-1.0706013473596798,-1.076035625556508,-0.4465177924376243,-1.0751029611405485,-0.517947959387694,-1.088711700382629
-0.2583007289212901,-0.25152270379712144,-0.2531514692267284,-0.25905197848715994,0.3969743346417488,-0.25382740681999205,0.986632630569023,-0.24070789845566612
1.4267799864837916,1.419831638991504,1.4272303453740258,1.425260991215466,-0.4252847467002966,1.4239224803011898,-0.3807944689706724,1.3975184974100874
-0.4324216578093538,-0.4342260888288869,-0.4257225168716093,-0.4299259050585447,-0.18339408186507117,-0.42976259503273073,0.04855438122884344,-0.439296412631592
1.3327225677168533,1.3323969590984064,1.3335050919420057,1.3407396124580326,-0.4473753622404216,1.3335782347303393,-0.41854186287275663,1.3425675084067976
-0.4719563614699286,-0.4782486109042076,-0.4738890137253805,-0.478497014118246,-0.05931595426659812,-0.4766002684396797,0.6149318223802637,-0.051668005419392156
-0.5881103913969437,-0.5929970913223742,-0.5854082596256724,-0.5921610583115,-0.4899577748938393,-0.5898814447872208,-0.5582904866205466,-0.6018152380797124
2.2117388512338896,2.1997245690676346,2.219139708455535,2.2048464141075543,-0.4882007202806615,2.2096347318194676,-0.551573670940911,2.2215131029354827
-1.072548156242059,-1.0777796658315733,-1.070831442089873,-1.0745065917453216,-0.40713231336593225,-1.0745965906738224,-0.49468890343920385,-1.0873198141782308
-0.681941460603272,-0.6872983691128358,-0.6779063411633286,-0.6825721621045189,-0.4894553574203946,-0.6830036490031594,-0.5572635354629163,-0.6921905397745495
-0.5237261765148207,-0.530205868327593,-0.5273476893735948,-0.5298217608569227,0.6622011096216213,-0.5297493648216056,0.7284099252984045,-0.5287359698164142
-1.0193246570258179,-1.0238379616158497,-1.015378612113318,-1.0197397979079261,-0.4650464762595206,-1.0196889692400857,-0.5140621982507148,-1.0345582545876992
-0.6858414023570231,-0.6792110427003852,-0.6887200264999738,-0.6942368772723999,-0.1470685390013268,-0.6842323066156929,-0.017864378776809246,-0.7115663881550159
0.212521651036465,0.288063714441581,0.2118699804936774,0.25006885687791885,6.3310452579128285,0.2512348246561924,9.176790156163678,0.15788228593913284
-0.4012985932254971,-0.4080567212867121,-0.4004887947937579,-0.40453124646355126,-0.48628458555481135,-0.4043684025722511,-0.5501442659512364,-0.4104542366323935
-0.708132245910326,-0.7127818398205964,-0.7047507263525323,-0.7094966194100542,-0.3638422684871786,-0.7092457211515313,-0.32320193783330115,-0.7065708506704728
1.4081979110688598,1.3997659140247634,1.3962442550413448,1.387474963065084,-0.4463713712198595,1.3944717175701555,-0.42278844468674115,1.185239623512932
-0.6918060191568777,-0.6908842591259035,-0.6901013618635669,-0.689609236173011,-0.15950674717439117,-0.6911605863101623,-0.01769784615665299,-0.6987274135872182
0.9809631154177346,0.9883041089082925,0.9714893831047445,0.9605081429528747,0.5705677296713797,0.9791996635676179,1.5368841630019794,1.0050238385763333
-1.0543476633634257,-1.054279878960829,-1.0923836484846337,-1.0868979613007101,-0.08765781342088194,-1.0798862624830343,0.035648103166733745,-1.0750598684797605
1.2442474185190098,1.233746835972948,1.2559631678669059,1.2441328238873197,-0.49025385238028973,1.2443097787728687,-0.5586929404525909,1.251128038258541
2.2823966194783214,2.282886699157928,2.2972185202344186,2.2900562022847315,-0.4897943344951431,2.289179342005476,-0.5576382338582679,2.309354581714196
-0.8775120691369667,-0.8800155427449233,-0.8792392300823564,-0.878134745165982,-0.31037208097810437,-0.8796763917015488,-0.2772250569518287,-0.8940736440767975
1.1212080796604704,1.1109873246745239,1.1179830279943987,1.1103519266504414,-0.4865677228375785,1.1136128024052314,-0.5460642167574082,1.12846500924497
2.256779355017407,2.254961771419994,2.237940748859619,2.2357483480604983,-0.30375513595550324,2.2402118730234033,-0.11790885033567891,1.3520447308026506
1.023709535816693,1.0280540811808088,1.0160510625188226,1.0063256143336008,-0.47873453932313076,1.0199532196735042,-0.501586129457342,1.031111166625378
